# p1 0.1 p2 0.1 r1 0.1 r2 0.1 sigma 1 T 1 b1 1 b2 -1 x0 0 Nt 12 Nth 16 m 12 lambda 1e-07
# Jbar1 4.29579949565 Jbar2 4.29579949565 Jvar1 0.493706762721 Jvar2 0.493706762721
# t Xbar Dbar1 Dbar2 Dbar1_perfect_info
0.51 -5.36031009837e-14 4.88204633337 -4.88204633337 3.36360237472
0.515 -5.23313802776e-14 4.8325481806 -4.8325481806 3.34392586128
0.52 -5.10262801461e-14 4.78304419571 -4.78304419571 3.3240542898
0.525 -4.96946388233e-14 4.7335341597 -4.7335341597 3.30398517925
0.53 -4.834326644e-14 4.68401786032 -4.68401786032 3.28371599595
0.535 -4.69789002414e-14 4.63449509316 -4.63449509316 3.26324415204
0.54 -4.56081607901e-14 4.58496566255 -4.58496566255 3.24256700395
0.545 -4.4237509443e-14 4.5354293825 -4.5354293825 3.22168185081
0.55 -4.28732073816e-14 4.48588607756 -4.48588607756 3.20058593285
0.555 -4.15212764662e-14 4.43633558358 -4.43633558358 3.17927642981
0.56 -4.01874621715e-14 4.38677774847 -4.38677774847 3.15775045934
0.565 -3.8877198851e-14 4.33721243279 -4.33721243279 3.13600507529
0.57 -3.75955775607e-14 4.28763951034 -4.28763951033 3.11403726618
0.575 -3.63473166578e-14 4.23805886855 -4.23805886855 3.09184395349
0.58 -3.51367353743e-14 4.18847040892 -4.18847040892 3.06942199008
0.585 -3.39677305453e-14 4.13887404721 -4.13887404721 3.04676815858
0.59 -3.28437566541e-14 4.08926971359 -4.08926971359 3.02387916979
0.595 -3.17678093336e-14 4.03965735273 -4.03965735273 3.00075166117
0.6 -3.07424124448e-14 3.99003692366 -3.99003692366 2.9773821953
0.605 -2.97696088278e-14 3.94040839964 -3.94040839964 2.95376725846
0.61 -2.88509547982e-14 3.89077176783 -3.89077176783 2.92990325925
0.615 -2.79875184396e-14 3.84112702892 -3.84112702892 2.9057865273
0.62 -2.71798817133e-14 3.79147419658 -3.79147419658 2.88141331205
0.625 -2.64281463864e-14 3.74181329688 -3.74181329688 2.8567797817
0.63 -2.5731943749e-14 3.69214436758 -3.69214436758 2.83188202225
0.635 -2.50904480664e-14 3.64246745728 -3.64246745728 2.80671603668
0.64 -2.45023936867e-14 3.59278262455 -3.59278262455 2.78127774439
0.645 -2.39660956949e-14 3.54308993699 -3.54308993699 2.7555629807
0.65 -2.347947398e-14 3.49338947012 -3.49338947012 2.72956749673
0.655 -2.30400805531e-14 3.4436813063 -3.4436813063 2.70328695942
0.66 -2.26451299297e-14 3.39396553357 -3.39396553357 2.67671695187
0.665 -2.22915323619e-14 3.34424224447 -3.34424224447 2.64985297404
0.67 -2.19759296805e-14 3.29451153476 -3.29451153476 2.62269044371
0.675 -2.1694733485e-14 3.24477350222 -3.24477350222 2.59522469794
0.68 -2.14441653899e-14 3.19502824537 -3.19502824537 2.56745099486
0.685 -2.12202990191e-14 3.14527586228 -3.14527586228 2.53936451602
0.69 -2.10191034135e-14 3.09551644932 -3.09551644932 2.51096036921
0.695 -2.08364874987e-14 3.04575010004 -3.04575010004 2.48223359188
0.7 -2.066834524e-14 2.99597690401 -2.99597690401 2.45317915516
0.705 -2.0510601095e-14 2.94619694585 -2.94619694585 2.42379196856
0.71 -2.03592553578e-14 2.89641030428 -2.89641030428 2.39406688545
0.715 -2.02104289777e-14 2.84661705127 -2.84661705127 2.36399870928
0.72 -2.00604074206e-14 2.79681725135 -2.79681725135 2.33358220069
0.725 -1.99056831373e-14 2.74701096104 -2.74701096104 2.30281208555
0.73 -1.97429961923e-14 2.69719822843 -2.69719822843 2.27168306398
0.735 -1.95693726083e-14 2.64737909296 -2.64737909296 2.24018982041
0.74 -1.93821599778e-14 2.59755358534 -2.59755358534 2.20832703485
0.745 -1.91790599004e-14 2.54772172768 -2.54772172768 2.17608939527
0.75 -1.89581568079e-14 2.49788353385 -2.49788353385 2.14347161131
0.755 -1.87179427529e-14 2.44803901 -2.44803901 2.1104684293
0.76 -1.8457337751e-14 2.39818815538 -2.39818815538 2.07707464877
0.765 -1.81757052848e-14 2.34833096333 -2.34833096333 2.0432851403
0.77 -1.78728626031e-14 2.29846742251 -2.29846742251 2.00909486504
0.775 -1.75490854761e-14 2.24859751838 -2.24859751838 1.97449889577
0.78 -1.72051071026e-14 2.19872123493 -2.19872123493 1.93949243961
0.785 -1.68421109021e-14 2.14883855657 -2.14883855657 1.90407086242
0.79 -1.64617169716e-14 2.09894947032 -2.09894947032 1.86822971495
0.795 -1.60659620342e-14 2.04905396814 -2.04905396814 1.83196476067
0.8 -1.56572727671e-14 1.99915204948 -1.99915204948 1.79527200543
0.805 -1.52384324565e-14 1.94924372401 -1.94924372401 1.75814772877
0.81 -1.48125409961e-14 1.89932901442 -1.89932901442 1.72058851704
0.815 -1.43829683274e-14 1.84940795941 -1.84940795941 1.68259129808
0.82 -1.39533014969e-14 1.79948061671 -1.79948061671 1.64415337758
0.825 -1.35272856031e-14 1.7495470661 -1.7495470661 1.60527247687
0.83 -1.31087590021e-14 1.69960741247 -1.69960741247 1.56594677211
0.835 -1.27015832503e-14 1.64966178871 -1.64966178871 1.52617493468
0.84 -1.23095683763e-14 1.59971035852 -1.59971035852 1.48595617258
0.845 -1.19363942045e-14 1.54975331894 -1.54975331894 1.44529027268
0.85 -1.15855285801e-14 1.49979090259 -1.49979090259 1.4041776435
0.855 -1.12601434966e-14 1.44982337951 -1.44982337951 1.36261935816
0.86 -1.09630302743e-14 1.39985105849 -1.39985105849 1.32061719739
0.865 -1.06965151075e-14 1.34987428775 -1.34987428775 1.27817369202
0.87 -1.04623764694e-14 1.2998934549 -1.2998934549 1.23529216459
0.875 -1.02617660501e-14 1.24990898603 -1.24990898603 1.19197676977
0.88 -1.00951351018e-14 1.19992134369 -1.19992134369 1.14823253296
0.885 -9.96216827119e-15 1.1499310238 -1.1499310238 1.10406538666
0.89 -9.86172722091e-15 1.09993855103 -1.09993855103 1.05948220408
0.895 -9.79180657588e-15 1.04994447275 -1.04994447275 1.01449082948
0.9 -9.74950497426e-15 0.999949351119 -0.999949351119 0.969100104603
0.905 -9.73101426312e-15 0.949953753244 -0.949953753244 0.923319890789
0.91 -9.73163015117e-15 0.899958239035 -0.899958239035 0.877161086109
0.915 -9.74578791723e-15 0.849963346618 -0.849963346618 0.830635637075
0.92 -9.76712707426e-15 0.799969574959 -0.799969574959 0.783756544395
0.925 -9.78858920448e-15 0.749977363425 -0.749977363425 0.736537862319
0.93 -9.80255351185e-15 0.699987067967 -0.699987067967 0.688994691185
